organism_level_trait	QTL_Chr	QTL	mediator_transcript	mediator_gene	eQTL	mediation_estimate	adjusted_p	prop_med	q99_mediator
Albendazole_q90.TOF	II	2222527	F52B11.4.1	col-133	1186497	0.000373362244196742	0.971	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y14H12A.2.1	Y14H12A.2	2796280	0.000327064714440757	0.971	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZK1067.2a.1	znfx-1	8323173	0.000261343691761494	0.971	NA	Other genes
Albendazole_q90.TOF	II	2222527	F47F6.9a.1	clpr-2	1392737	0.000208846925533133	0.972	NA	Other genes
Albendazole_q90.TOF	II	2222527	F54C9.9.1	F54C9.9	8486946	0.000178452015635943	0.972	NA	Other genes
Albendazole_q90.TOF	II	2222527	T19H5.3.1	chil-27	9479705	0.00020515321251927	0.973	NA	Other genes
Albendazole_q90.TOF	II	2222527	C09G5.2b.1	dph-2	10241887	0.00012936158976622	0.974	NA	Other genes
Albendazole_q90.TOF	II	2222527	F54D5.11.2	gtf-2E2	11524598	0.000435476482561901	0.974	NA	Other genes
Albendazole_q90.TOF	II	2222527	H20J04.4b.1	H20J04.4	4338699	0.000258126366031845	0.974	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y17G7B.17.2	Y17G7B.17	12095290	4.08683465611136e-05	0.975	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y53G8AR.2b.2	phf-15	9223105	1.00591009479323e-05	0.975	NA	Other genes
Albendazole_q90.TOF	II	2222527	F18A12.5.1	nep-9	4494212	0.000377791545374484	0.976	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZK177.8b.2	ZK177.8	6662962	0.000194916534529901	0.976	NA	Other genes
Albendazole_q90.TOF	II	2222527	R06B9.1.1	arrd-11	14884692	0.000124918054327078	0.981	NA	Other genes
Albendazole_q90.TOF	II	2222527	T28A11.21.2	fbxa-64	1488875	9.29303774502413e-05	0.981	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y106G6H.12a.2	duo-3	13133463	3.77604455485591e-05	0.981	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y48G8AL.11a.1	haf-6	8699190	0.000381822286797747	0.981	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZK909.4.1	ces-2	13158734	0.000190942459976911	0.981	NA	Other genes
Albendazole_q90.TOF	II	2222527	C31C9.8.1	fbxa-169	13667668	0.000119434305253917	0.982	NA	Other genes
Albendazole_q90.TOF	II	2222527	R04B5.5.1	R04B5.5	11958857	4.62041820485776e-05	0.982	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y59H11AR.4.1	Y59H11AR.4	4524957	0.000171832333065975	0.982	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y48G8AR.2.1	Y48G8AR.2	3607581	6.45623787575337e-06	0.983	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZC239.7.1	gcy-15	3434788	0.000280773137535547	0.983	NA	Other genes
Albendazole_q90.TOF	II	2222527	F08D12.2.1	F08D12.2	2761400	6.16350422677063e-05	0.984	NA	Other genes
Albendazole_q90.TOF	II	2222527	F44D12.3.1	msd-1	2177000	0.000200147612836716	0.984	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y19D10A.10	Y19D10A.10	13781845	0.00015345923931319	0.985	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y110A2AL.12a.1	pigw-1	9215013	0.000140107554851045	0.987	NA	Other genes
Albendazole_q90.TOF	II	2222527	C08G5.3b	C08G5.3	1242460	2.86999601724189e-05	0.988	NA	Other genes
Albendazole_q90.TOF	II	2222527	F44E7.4d.1	F44E7.4	8915809	0.000103147322309849	0.989	NA	Other genes
Albendazole_q90.TOF	II	2222527	F58A4.9.2	rpac-19	13557834	1.40067483158353e-05	0.989	NA	Other genes
Albendazole_q90.TOF	II	2222527	T05H10.5c.1	ufd-2	7813221	3.43638198155653e-06	0.991	NA	Other genes
Albendazole_q90.TOF	II	2222527	F53C3.13f.1	plpp-1.1	3987484	8.71490336396546e-05	0.992	NA	Other genes
Albendazole_q90.TOF	II	2222527	R09E10.5.1	R09E10.5	13273993	1.19036406004395e-05	0.992	NA	Other genes
Albendazole_q90.TOF	II	2222527	DH11.3.2	pgp-11	7033661	0.000119755152219668	0.996	NA	Other genes
Albendazole_q90.TOF	II	2222527	F14D2.4b.1	bath-29	3512758	0.00011669765747539	0.996	NA	Other genes
Albendazole_q90.TOF	II	2222527	F31D5.1.1	F31D5.1	4215249	9.36284555171105e-05	0.996	NA	Other genes
Albendazole_q90.TOF	II	2222527	F54D10.4.1	F54D10.4	3807163	1.12999018953636e-05	0.997	NA	Other genes
Albendazole_q90.TOF	II	2222527	C41D11.1c.1	eri-6	2180534	1.56348591134535e-05	0.999	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y46G5A.18a.2	Y46G5A.18	12705177	3.31598901231863e-06	0.999	NA	Other genes
