trait	transcript	log10p	transcript_Chr	transcript_start
q90TOF_reg_C17D12.2b.1	C17D12.2b.1	34.5649922506976	I	11592302
q90TOF_reg_C17D12.5.1	C17D12.5.1	36.4860389166401	I	11585922
q90TOF_reg_C17D12.6a.1	C17D12.6a.1	36.7016118508002	I	11582743
q90TOF_reg_C17D12.6b.1	C17D12.6b.1	35.1698059455599	I	11582759
q90TOF_reg_C17D12.7.1	C17D12.7.1	33.6404719913317	I	11604027
q90TOF_reg_C17D12.7.2	C17D12.7.2	35.2569377910113	I	11604009
q90TOF_reg_C17E4.10a.1	C17E4.10a.1	35.7246954471851	I	9435465
q90TOF_reg_C17E4.10b.1	C17E4.10b.1	35.282257680296	I	9438526
q90TOF_reg_C17E4.11.1	C17E4.11.1	35.5050814352376	I	9419949
q90TOF_reg_C17E4.11.2	C17E4.11.2	33.3121898509029	I	9419977
q90TOF_reg_C17E4.1a.1	C17E4.1a.1	35.921954414643	I	9408341
q90TOF_reg_C17E4.1b.1	C17E4.1b.1	36.2595578287564	I	9408356
q90TOF_reg_C17E4.20.1	C17E4.20.1	35.9820814860957	I	9414456
q90TOF_reg_C17E4.2.1	C17E4.2.1	35.8014857090631	I	9412306
q90TOF_reg_C17E4.3.1	C17E4.3.1	36.4340973810071	I	9416704
q90TOF_reg_C17E4.3.2	C17E4.3.2	35.4572649343691	I	9416703
q90TOF_reg_C17E4.4.1	C17E4.4.1	34.8026088692046	I	9419368
q90TOF_reg_C17E4.4.2	C17E4.4.2	35.5179361822658	I	9419423
q90TOF_reg_C17E4.5.2	C17E4.5.2	33.7977758719862	I	9420834
q90TOF_reg_C17E4.6.1	C17E4.6.1	35.6291742719116	I	9422556
q90TOF_reg_C17E4.6.2	C17E4.6.2	35.4938178177458	I	9422550
q90TOF_reg_C17E4.9a.2	C17E4.9a.2	35.4861859859976	I	9431229
q90TOF_reg_C17E7.1.1	C17E7.1.1	37.5896059667948	V	3906108
q90TOF_reg_C17E7.12.1	C17E7.12.1	34.9029739427237	V	3890968
q90TOF_reg_C17E7.12.2	C17E7.12.2	33.1627223970889	V	3890965
q90TOF_reg_C17E7.13.1	C17E7.13.1	34.9269857890659	V	3887720
q90TOF_reg_C17E7.3a.1	C17E7.3a.1	35.4103648812789	V	3894961
q90TOF_reg_C17E7.4.1	C17E7.4.1	34.7541435632224	V	3892854
q90TOF_reg_C17E7.4.2	C17E7.4.2	33.3993875893237	V	3892854
q90TOF_reg_C17E7.6.2	C17E7.6.2	36.6442105974149	V	3871174
q90TOF_reg_C17E7.9a.1	C17E7.9a.1	34.8837964343864	V	3889241
q90TOF_reg_C17E7.9b.2	C17E7.9b.2	34.4013133822002	V	3889236
q90TOF_reg_C17F3.1.2	C17F3.1.2	36.1001962636891	I	6669184
q90TOF_reg_C17F3.3.1	C17F3.3.1	36.3197940836162	I	6682304
q90TOF_reg_C17F4.6a.1	C17F4.6a.1	20.6597328770445	II	3250985
q90TOF_reg_C17F4.6b.1	C17F4.6b.1	20.7610322924363	II	3251082
q90TOF_reg_C17G10.1.1	C17G10.1.1	36.4507435373591	II	5596547
q90TOF_reg_C17G10.13.1	C17G10.13.1	35.9550965277966	II	5587614
q90TOF_reg_C17G10.13.2	C17G10.13.2	33.284705296247	II	5587614
q90TOF_reg_C17G10.2.1	C17G10.2.1	35.6149874468825	II	5594714
q90TOF_reg_C17G10.3	C17G10.3	36.5251951804566	II	5583036
q90TOF_reg_C17G10.4a.1	C17G10.4a.1	35.5926384592461	II	5589177
q90TOF_reg_C17G10.4c.1	C17G10.4c.1	35.7283401891407	II	5589948
q90TOF_reg_C17G10.4c.2	C17G10.4c.2	35.0273540749717	II	5589193
q90TOF_reg_C17G10.4g.1	C17G10.4g.1	35.4064103812225	II	5589965
q90TOF_reg_C17G10.5.1	C17G10.5.1	35.2012141871118	II	5586178
q90TOF_reg_C17G10.5.2	C17G10.5.2	35.9567824209412	II	5586165
q90TOF_reg_C17G10.7.1	C17G10.7.1	35.4428730708749	II	5606542
q90TOF_reg_C17G10.7.2	C17G10.7.2	35.3966019494102	II	5606539
q90TOF_reg_C17G10.8.2	C17G10.8.2	35.2510000002443	II	5617125
q90TOF_reg_C17G10.9a.1	C17G10.9a.1	34.0805507145955	II	5619584
q90TOF_reg_C17G10.9b.1	C17G10.9b.1	35.9908083708274	II	5619644
q90TOF_reg_C17G10.9c.1	C17G10.9c.1	35.4040328962421	II	5619923
q90TOF_reg_C17G10.9d.1	C17G10.9d.1	35.2787948682035	II	5619668
q90TOF_reg_C17G10.9e.1	C17G10.9e.1	35.5664958579931	II	5619643
q90TOF_reg_C17G1.2.1	C17G1.2.1	34.1348164635164	X	9921557
q90TOF_reg_C17G1.2.2	C17G1.2.2	35.4471039643899	X	9921551
q90TOF_reg_C17G1.3a.1	C17G1.3a.1	35.7987571780443	X	9922862
q90TOF_reg_C17G1.3b.1	C17G1.3b.1	36.0341402406469	X	9922943
q90TOF_reg_C17G1.4a.1	C17G1.4a.1	35.6360787470081	X	9925728
q90TOF_reg_C17G1.4a.2	C17G1.4a.2	34.306611299716	X	9925728
q90TOF_reg_C17G1.4b.1	C17G1.4b.1	34.8382593655133	X	9925873
q90TOF_reg_C17G1.5.1	C17G1.5.1	34.298638318606	X	9938802
q90TOF_reg_C17G1.5.2	C17G1.5.2	35.5401042736115	X	9941630
q90TOF_reg_C17G1.6a.1	C17G1.6a.1	35.0580946771964	X	9944844
q90TOF_reg_C17G1.6a.2	C17G1.6a.2	33.2576130783979	X	9944840
q90TOF_reg_C17G1.6b.1	C17G1.6b.1	36.4926170828321	X	9944844
q90TOF_reg_C17G1.7.2	C17G1.7.2	36.1506631979109	X	9952578
q90TOF_reg_C17G1.8.1	C17G1.8.1	35.1935749868571	X	9932371
q90TOF_reg_C17G1.8.2	C17G1.8.2	34.7029321163922	X	9933245
q90TOF_reg_C17H11.1.1	C17H11.1.1	35.9693123317767	X	8173910
q90TOF_reg_C17H11.2.2	C17H11.2.2	34.1684768478453	X	8169924
q90TOF_reg_C17H11.5.1	C17H11.5.1	36.4571305895741	X	8183009
q90TOF_reg_C17H11.6c.1	C17H11.6c.1	35.3491514931737	X	8185164
q90TOF_reg_C17H11.6c.2	C17H11.6c.2	35.4441650571277	X	8185178
q90TOF_reg_C17H11.6d.1	C17H11.6d.1	35.3100578918754	X	8185637
q90TOF_reg_C17H11.6e.1	C17H11.6e.1	35.2606228363591	X	8185637
q90TOF_reg_C17H12.10.1	C17H12.10.1	35.6447978649011	IV	6806799
q90TOF_reg_C17H12.11.1	C17H12.11.1	35.5742751220902	IV	6802387
q90TOF_reg_C17H12.11.2	C17H12.11.2	34.4099119802191	IV	6804439
q90TOF_reg_C17H12.12.1	C17H12.12.1	36.0705251977027	IV	6795913
q90TOF_reg_C17H12.13a.1	C17H12.13a.1	36.0546236482462	IV	6770833
q90TOF_reg_C17H12.13b.1	C17H12.13b.1	35.4360029242487	IV	6778153
q90TOF_reg_C17H12.13b.2	C17H12.13b.2	35.4354518943322	IV	6778153
q90TOF_reg_C17H12.14.1	C17H12.14.1	35.5118715256537	IV	6791074
q90TOF_reg_C17H12.14.2	C17H12.14.2	36.1548540854142	IV	6791074
q90TOF_reg_C17H12.1a.1	C17H12.1a.1	35.2985019320112	IV	6779844
q90TOF_reg_C17H12.1a.2	C17H12.1a.2	35.1875615018716	IV	6779844
q90TOF_reg_C17H12.1b.1	C17H12.1b.1	34.9309025675989	IV	6779845
q90TOF_reg_C17H12.2.1	C17H12.2.1	35.2482047339941	IV	6786789
q90TOF_reg_C17H12.2.2	C17H12.2.2	35.0748095939099	IV	6786798
q90TOF_reg_C17H12.3.1	C17H12.3.1	35.181321126151	IV	6793912
q90TOF_reg_C17H12.3.2	C17H12.3.2	36.6171277390578	IV	6793912
q90TOF_reg_C17H12.4.1	C17H12.4.1	35.7490292423904	IV	6798911
q90TOF_reg_C17H12.5.1	C17H12.5.1	36.4634362648786	IV	6815912
q90TOF_reg_C17H12.6a.1	C17H12.6a.1	35.0400936468255	IV	6821065
q90TOF_reg_C17H12.8.1	C17H12.8.1	35.6604946333108	IV	6818606
q90TOF_reg_C17H12.8.2	C17H12.8.2	35.4230860060942	IV	6818606
q90TOF_reg_C17H12.9.1	C17H12.9.1	34.5788407789465	IV	6812108
q90TOF_reg_C17H12.9.2	C17H12.9.2	35.3989822635885	IV	6812102
q90TOF_reg_C17H1.5.1	C17H1.5.1	32.5115673260371	I	13113487
q90TOF_reg_C17H1.7.1	C17H1.7.1	32.1889002175454	I	13136390
q90TOF_reg_C17H1.9.1	C17H1.9.1	32.9511834013274	I	13121092
q90TOF_reg_C18A11.1.1	C18A11.1.1	35.1712816825306	X	8069328
q90TOF_reg_C18A11.2.1	C18A11.2.1	36.0312832013249	X	8067568
q90TOF_reg_C18A11.3.1	C18A11.3.1	35.6590143125279	X	8061123
q90TOF_reg_C18A11.4.1	C18A11.4.1	35.4759774151536	X	8045518
q90TOF_reg_C18A11.5b.1	C18A11.5b.1	35.25928948705	X	8041313
q90TOF_reg_C18A11.7a.1	C18A11.7a.1	35.7247366918055	X	8050477
q90TOF_reg_C18A11.7b.1	C18A11.7b.1	36.1673576227151	X	8050476
q90TOF_reg_C18A3.10.1	C18A3.10.1	35.3314735457684	II	5715153
q90TOF_reg_C18A3.10.2	C18A3.10.2	34.9844804113223	II	5715153
q90TOF_reg_C18A3.1.2	C18A3.1.2	33.9056767906602	II	5720146
q90TOF_reg_C18A3.2.2	C18A3.2.2	34.73241961821	II	5718129
q90TOF_reg_C18A3.3.2	C18A3.3.2	36.0383968535028	II	5716305
q90TOF_reg_C18A3.4a.1	C18A3.4a.1	34.844849427487	II	5707691
q90TOF_reg_C18A3.4a.2	C18A3.4a.2	35.493456603455	II	5707689
q90TOF_reg_C18A3.5a.1	C18A3.5a.1	35.4087915524423	II	5712351
q90TOF_reg_C18A3.5a.2	C18A3.5a.2	34.882645495474	II	5712356
q90TOF_reg_C18A3.5b.1	C18A3.5b.1	33.3204812140495	II	5712840
q90TOF_reg_C18A3.5c.1	C18A3.5c.1	36.2087635267982	II	5712352
q90TOF_reg_C18A3.6a.1	C18A3.6a.1	35.1541777866422	II	5721767
q90TOF_reg_C18A3.6a.2	C18A3.6a.2	34.6157440240984	II	5721767
q90TOF_reg_C18A3.6b.1	C18A3.6b.1	34.5686650078802	II	5721776
q90TOF_reg_C18A3.6b.2	C18A3.6b.2	35.6186303741479	II	5721769
q90TOF_reg_C18A3.7.1	C18A3.7.1	36.0162270365159	II	5729597
q90TOF_reg_C18A3.8.1	C18A3.8.1	35.3184743645783	II	5737785
q90TOF_reg_C18B10.6.1	C18B10.6.1	35.09008397108	V	7479203
q90TOF_reg_C18B12.2.1	C18B12.2.1	34.1242358003645	X	15026308
q90TOF_reg_C18B12.2.2	C18B12.2.2	34.9825341885794	X	15026302
q90TOF_reg_C18B12.4.2	C18B12.4.2	35.4837258649004	X	15036697
q90TOF_reg_C18B12.5	C18B12.5	35.6144511030166	X	15042956
q90TOF_reg_C18B12.6.1	C18B12.6.1	35.1952805113491	X	15004058
q90TOF_reg_C18B2.1.1	C18B2.1.1	33.8659874222841	X	3628316
q90TOF_reg_C18B2.3.1	C18B2.3.1	34.1714808876664	X	3601831
q90TOF_reg_C18B2.3.2	C18B2.3.2	35.955511252143	X	3601800
q90TOF_reg_C18B2.4.1	C18B2.4.1	34.9398132782793	X	3604291
q90TOF_reg_C18B2.4.2	C18B2.4.2	34.3359070708854	X	3604346
q90TOF_reg_C18B2.5a.1	C18B2.5a.1	35.6604236093969	X	3606656
q90TOF_reg_C18B2.5b.1	C18B2.5b.1	35.2129718066467	X	3606664
q90TOF_reg_C18B2.6.1	C18B2.6.1	36.2441490936066	X	3613353
q90TOF_reg_C18C4.10b.1	C18C4.10b.1	35.9430145353761	V	5576734
q90TOF_reg_C18C4.10c.1	C18C4.10c.1	36.0244731876184	V	5576472
q90TOF_reg_C18C4.1b.1	C18C4.1b.1	35.4230971019405	V	5558890
q90TOF_reg_C18C4.1d.1	C18C4.1d.1	35.227492017123	V	5558900
q90TOF_reg_C18C4.2.1	C18C4.2.1	36.0573543099657	V	5538800
q90TOF_reg_C18C4.3.1	C18C4.3.1	33.9913205650934	V	5545669
q90TOF_reg_C18C4.3.2	C18C4.3.2	36.3080304273407	V	5545650
q90TOF_reg_C18C4.7a.1	C18C4.7a.1	35.3106120780767	V	5550312
q90TOF_reg_C18C4.7b.2	C18C4.7b.2	35.1501536899434	V	5550320
q90TOF_reg_C18C4.7c.1	C18C4.7c.1	35.6005291261629	V	5550641
q90TOF_reg_C18C4.7d.2	C18C4.7d.2	36.331017698268	V	5550316
q90TOF_reg_C18C4.7e.1	C18C4.7e.1	35.2792615036455	V	5550316
q90TOF_reg_C18C4.7e.2	C18C4.7e.2	34.5520405970571	V	5550316
q90TOF_reg_C18C4.9.1	C18C4.9.1	35.1292045782917	V	5568188
q90TOF_reg_C18D11.10.1	C18D11.10.1	35.8435932301332	III	11807734
q90TOF_reg_C18D11.1.2	C18D11.1.2	36.0517897210517	III	11816565
q90TOF_reg_C18D11.2.1	C18D11.2.1	35.5096425226967	III	11819743
q90TOF_reg_C18D11.2.2	C18D11.2.2	35.7957829512135	III	11819743
q90TOF_reg_C18D11.3.1	C18D11.3.1	35.4396875485586	III	11823448
q90TOF_reg_C18D11.4a.1	C18D11.4a.1	35.0067542216496	III	11826418
q90TOF_reg_C18D11.4a.2	C18D11.4a.2	35.0486633213036	III	11826215
q90TOF_reg_C18D11.6.1	C18D11.6.1	35.4821046696721	III	11810556
q90TOF_reg_C18D11.7.1	C18D11.7.1	35.6785368546701	III	11804582
q90TOF_reg_C18D1.1a.1	C18D1.1a.1	35.8124376186035	II	10061307
q90TOF_reg_C18D1.1b.1	C18D1.1b.1	34.8375722106679	II	10062105
q90TOF_reg_C18D1.3.1	C18D1.3.1	34.32863229747	II	10048961
q90TOF_reg_C18D1.3.2	C18D1.3.2	35.2653642827972	II	10048969
q90TOF_reg_C18D4.12.1	C18D4.12.1	31.5316103244029	V	17530503
q90TOF_reg_C18D4.6a.1	C18D4.6a.1	32.9725401077347	V	17536902
q90TOF_reg_C18D4.6a.2	C18D4.6a.2	34.539002502408	V	17536902
q90TOF_reg_C18D4.6c.1	C18D4.6c.1	35.1458542824521	V	17535586
q90TOF_reg_C18D4.8	C18D4.8	34.9198628473485	V	17544175
q90TOF_reg_C18E3.1.1	C18E3.1.1	36.1567911325069	I	4212708
q90TOF_reg_C18E3.2.2	C18E3.2.2	35.6356145547177	I	4210973
q90TOF_reg_C18E3.3.1	C18E3.3.1	35.6760407030226	I	4203458
q90TOF_reg_C18E3.3.2	C18E3.3.2	35.8326562842623	I	4203452
q90TOF_reg_C18E3.5.1	C18E3.5.1	33.6662984258731	I	4193241
q90TOF_reg_C18E3.5.2	C18E3.5.2	35.5302191679275	I	4193241
q90TOF_reg_C18E3.6a.2	C18E3.6a.2	35.4074759005066	I	4190142
q90TOF_reg_C18E3.6b.1	C18E3.6b.1	35.4512649472927	I	4191301
q90TOF_reg_C18E3.7b.2	C18E3.7b.2	35.4433735391333	I	4186548
q90TOF_reg_C18E3.7c.1	C18E3.7c.1	36.4423713935672	I	4185197
q90TOF_reg_C18E3.7c.2	C18E3.7c.2	34.123519607664	I	4186425
q90TOF_reg_C18E3.7d.1	C18E3.7d.1	39.9196900961653	I	4185174
q90TOF_reg_C18E3.8.2	C18E3.8.2	35.5260612609863	I	4208511
q90TOF_reg_C18E3.9a.1	C18E3.9a.1	34.7570503467019	I	4214291
q90TOF_reg_C18E3.9b.1	C18E3.9b.1	35.6879959247736	I	4214291
q90TOF_reg_C18E9.10a.1	C18E9.10a.1	32.0605358897851	II	8955237
q90TOF_reg_C18E9.10c.1	C18E9.10c.1	32.9501653998765	II	8955244
q90TOF_reg_C18E9.10e.1	C18E9.10e.1	34.8866109428853	II	8955415
q90TOF_reg_C18E9.11a.2	C18E9.11a.2	34.2142312396248	II	8993159
q90TOF_reg_C18E9.11b.1	C18E9.11b.1	35.1713795112994	II	8993160
q90TOF_reg_C18E9.1.2	C18E9.1.2	35.4906951764833	II	8960708
q90TOF_reg_C18E9.2a.1	C18E9.2a.1	33.4129182705741	II	8965006
q90TOF_reg_C18E9.2a.2	C18E9.2a.2	31.8606864414739	II	8965006
q90TOF_reg_C18E9.3c.1	C18E9.3c.1	34.2903016953404	II	8966921
q90TOF_reg_C18E9.3c.2	C18E9.3c.2	35.4268721434608	II	8966921
q90TOF_reg_C18E9.3d.1	C18E9.3d.1	34.8984849912808	II	8966921
q90TOF_reg_C18E9.3e.1	C18E9.3e.1	35.3618501367208	II	8966921
q90TOF_reg_C18E9.3f.1	C18E9.3f.1	34.3910415285576	II	8966921
q90TOF_reg_C18E9.3f.2	C18E9.3f.2	34.6647779290579	II	8966920
q90TOF_reg_C18E9.4.2	C18E9.4.2	35.3954125317355	II	8964238
q90TOF_reg_C18E9.5.1	C18E9.5.1	36.3333785603127	II	8969980
q90TOF_reg_C18E9.6.1	C18E9.6.1	35.4696975117089	II	8971965
q90TOF_reg_C18E9.6.2	C18E9.6.2	35.3844856962132	II	8971957
q90TOF_reg_C18E9.7.1	C18E9.7.1	35.6168667025688	II	8978475
q90TOF_reg_C18E9.8.1	C18E9.8.1	36.1277151304093	II	8985900
q90TOF_reg_C18E9.9.1	C18E9.9.1	36.0917271098623	II	8988359
q90TOF_reg_C18F10.2.1	C18F10.2.1	35.6028061769601	III	6273160
q90TOF_reg_C18F10.7a.1	C18F10.7a.1	35.5111411696897	III	6276048
q90TOF_reg_C18F10.7a.2	C18F10.7a.2	35.1642548835837	III	6276047
q90TOF_reg_C18F3.2a.1	C18F3.2a.1	35.6724906149283	IV	8066879
q90TOF_reg_C18F3.2b.1	C18F3.2b.1	35.707954618332	IV	8062669
q90TOF_reg_C18F3.2b.2	C18F3.2b.2	32.8338206678308	IV	8062659
q90TOF_reg_C18F3.2c.1	C18F3.2c.1	36.6044540311767	IV	8062659
q90TOF_reg_C18F3.2d.1	C18F3.2d.1	35.300627872079	IV	8067102
q90TOF_reg_C18F3.2e.1	C18F3.2e.1	34.6424601493898	IV	8080530
q90TOF_reg_C18F3.2f.1	C18F3.2f.1	35.7838952031537	IV	8080091
q90TOF_reg_C18F3.4a.1	C18F3.4a.1	35.5300977991418	IV	8083960
q90TOF_reg_C18F3.4b.2	C18F3.4b.2	35.5046221854538	IV	8083961
q90TOF_reg_C18G1.1.1	C18G1.1.1	35.4369172277869	V	4777960
q90TOF_reg_C18G1.1.2	C18G1.1.2	35.3909765230645	V	4777954
q90TOF_reg_C18G1.2a.1	C18G1.2a.1	35.8329311706544	V	4770670
q90TOF_reg_C18G1.3a.1	C18G1.3a.1	35.5757654292609	V	4760974
q90TOF_reg_C18G1.3a.2	C18G1.3a.2	35.7046916257792	V	4760984
q90TOF_reg_C18G1.3b.1	C18G1.3b.1	35.460427845041	V	4761281
q90TOF_reg_C18G1.4a.1	C18G1.4a.1	35.6661294611817	V	4755985
q90TOF_reg_C18G1.4a.2	C18G1.4a.2	34.6754649404797	V	4755975
q90TOF_reg_C18G1.4b.1	C18G1.4b.1	35.5309156316746	V	4755980
q90TOF_reg_C18G1.5.1	C18G1.5.1	35.2379946995326	V	4754313
q90TOF_reg_C18G1.6.1	C18G1.6.1	35.4888754273137	V	4750594
q90TOF_reg_C18G1.8.1	C18G1.8.1	34.4860148286789	V	4764266
q90TOF_reg_C18G1.9.1	C18G1.9.1	34.8609815767389	V	4767886
q90TOF_reg_C18G1.9.2	C18G1.9.2	36.4364407404679	V	4767885
q90TOF_reg_C18H2.1.1	C18H2.1.1	36.2912083942048	III	7662278
q90TOF_reg_C18H2.2	C18H2.2	34.974213456021	III	7679293
q90TOF_reg_C18H2.3	C18H2.3	35.8768475539292	III	7684357
q90TOF_reg_C18H2.4	C18H2.4	36.554774932144	III	7694554
q90TOF_reg_C18H2.5.1	C18H2.5.1	36.1624797026312	III	7689323
q90TOF_reg_C18H2.9	C18H2.9	32.0944117431153	III	7669839
q90TOF_reg_C18H7.11.1	C18H7.11.1	36.5367095491692	IV	596839
q90TOF_reg_C18H7.1a.1	C18H7.1a.1	35.0746329905642	IV	615544
q90TOF_reg_C18H7.1c.1	C18H7.1c.1	34.9658666732733	IV	617377
q90TOF_reg_C18H7.2a.1	C18H7.2a.1	35.4867225951548	IV	606355
q90TOF_reg_C18H7.2b.1	C18H7.2b.1	34.8202439850143	IV	606373
q90TOF_reg_C18H7.4.1	C18H7.4.1	36.5854504592939	IV	593329
q90TOF_reg_C18H7.4.2	C18H7.4.2	35.3571638594137	IV	593439
q90TOF_reg_C18H7.6.1	C18H7.6.1	35.2662209558079	IV	589035
q90TOF_reg_C18H7.7.2	C18H7.7.2	36.3335773107864	IV	595722
q90TOF_reg_C18H9.3a.1	C18H9.3a.1	35.6272845199613	II	6684236
q90TOF_reg_C18H9.3b.1	C18H9.3b.1	34.9293862906827	II	6684249
q90TOF_reg_C18H9.3c.1	C18H9.3c.1	35.2950356089487	II	6684235
q90TOF_reg_C18H9.3d.1	C18H9.3d.1	33.3596106667475	II	6684238
q90TOF_reg_C18H9.5.1	C18H9.5.1	35.6092200891431	II	6692752
q90TOF_reg_C18H9.6.1	C18H9.6.1	35.6713425779166	II	6700657
q90TOF_reg_C18H9.7.1	C18H9.7.1	36.0850439214283	II	6702233
q90TOF_reg_C18H9.8a.1	C18H9.8a.1	34.1537499799886	II	6680087
q90TOF_reg_C18H9.8b.1	C18H9.8b.1	35.3831705013068	II	6680348
q90TOF_reg_C23F12.1a.1	C23F12.1a.1	35.5339611148982	X	9397701
q90TOF_reg_C23F12.1d.2	C23F12.1d.2	35.4846332892275	X	9409814
q90TOF_reg_C23F12.1f.1	C23F12.1f.1	33.5860794114038	X	9417087
q90TOF_reg_C23F12.1g.1	C23F12.1g.1	35.5109238018404	X	9403328
q90TOF_reg_C23F12.1g.2	C23F12.1g.2	35.3750230310239	X	9405289
q90TOF_reg_C23F12.1l.1	C23F12.1l.1	35.7999338682117	X	9412285
q90TOF_reg_C23F12.1m.1	C23F12.1m.1	35.7021497660943	X	9412285
q90TOF_reg_C23F12.1q.1	C23F12.1q.1	35.1873332605806	X	9415567
q90TOF_reg_C23F12.1u.1	C23F12.1u.1	35.3667507312585	X	9397752
q90TOF_reg_C23F12.3.1	C23F12.3.1	35.4590437834141	X	9391645
q90TOF_reg_C23F12.4.1	C23F12.4.1	35.4375790855074	X	9387341
q90TOF_reg_C23F12.9.2	C23F12.9.2	34.6299397912055	X	9394075
q90TOF_reg_C23G10.1a.1	C23G10.1a.1	36.5390545582495	III	6210623
q90TOF_reg_C23G10.1b.1	C23G10.1b.1	35.6223736965162	III	6209284
q90TOF_reg_C23G10.2a.1	C23G10.2a.1	35.1812514504986	III	6208064
q90TOF_reg_C23G10.2a.2	C23G10.2a.2	36.0071021984844	III	6208210
q90TOF_reg_C23G10.2b.2	C23G10.2b.2	35.5358898171938	III	6208062
q90TOF_reg_C23G10.3.1	C23G10.3.1	35.3442244063226	III	6206803
q90TOF_reg_C23G10.3.2	C23G10.3.2	35.7662737973512	III	6206792
q90TOF_reg_C23G10.4b.1	C23G10.4b.1	35.4351826189558	III	6199153
q90TOF_reg_C23G10.4b.2	C23G10.4b.2	35.6329422318479	III	6199180
q90TOF_reg_C23G10.5.1	C23G10.5.1	35.5065507439502	III	6191110
q90TOF_reg_C23G10.6.1	C23G10.6.1	35.7452509159801	III	6192116
q90TOF_reg_C23G10.7b.2	C23G10.7b.2	35.24467725765	III	6195981
q90TOF_reg_C23G10.7c.2	C23G10.7c.2	34.6828760931194	III	6195981
q90TOF_reg_C23G10.8.1	C23G10.8.1	35.5741769743177	III	6202614
q90TOF_reg_C23G10.8.2	C23G10.8.2	36.25639714642	III	6202614
q90TOF_reg_C23H3.1a.2	C23H3.1a.2	34.5974868997471	II	69646
q90TOF_reg_C23H3.1b.1	C23H3.1b.1	35.5457703927184	II	69654
q90TOF_reg_C23H3.2a.1	C23H3.2a.1	35.7829334296953	II	60243
q90TOF_reg_C23H3.2a.2	C23H3.2a.2	36.268630304258	II	61302
q90TOF_reg_C23H3.2b.1	C23H3.2b.1	36.1667572666287	II	62971
q90TOF_reg_C23H3.3b.1	C23H3.3b.1	34.4931855084186	II	57670
q90TOF_reg_C23H3.3b.2	C23H3.3b.2	35.109056884221	II	57670
q90TOF_reg_C23H3.4a.1	C23H3.4a.1	35.4928526188848	II	51072
q90TOF_reg_C23H3.4a.2	C23H3.4a.2	35.2760148522606	II	51100
q90TOF_reg_C23H3.4b.1	C23H3.4b.1	35.4134905507741	II	51731
q90TOF_reg_C23H3.4c.1	C23H3.4c.1	33.3748622582325	II	56842
q90TOF_reg_C23H3.5.2	C23H3.5.2	34.7150426690099	II	47573
q90TOF_reg_C23H3.7.1	C23H3.7.1	34.6217505251678	II	52997
q90TOF_reg_C23H3.9a.1	C23H3.9a.1	34.828386269109	II	74180
q90TOF_reg_C23H3.9b.1	C23H3.9b.1	34.8512635409539	II	71672
q90TOF_reg_C23H3.9b.2	C23H3.9b.2	33.6800827617701	II	71672
q90TOF_reg_C23H3.9d.2	C23H3.9d.2	35.3770561551412	II	71672
q90TOF_reg_C23H3.9e.1	C23H3.9e.1	35.6849135910264	II	71939
q90TOF_reg_C23H4.1.1	C23H4.1.1	35.4122115124796	X	12199652
q90TOF_reg_C23H4.1.2	C23H4.1.2	35.0399312732992	X	12199652
q90TOF_reg_C23H4.2.1	C23H4.2.1	35.2889970466275	X	12219660
q90TOF_reg_C23H4.3.1	C23H4.3.1	35.5555317042846	X	12226182
q90TOF_reg_C23H4.4a.1	C23H4.4a.1	32.2343625076068	X	12229951
q90TOF_reg_C23H4.4a.2	C23H4.4a.2	33.3426714587362	X	12229951
q90TOF_reg_C23H4.6a.1	C23H4.6a.1	33.7667261258476	X	12235606
q90TOF_reg_C23H4.6b.1	C23H4.6b.1	35.6864845654042	X	12235987
q90TOF_reg_C23H4.7.1	C23H4.7.1	35.4039247391912	X	12219670
q90TOF_reg_C23H4.8.1	C23H4.8.1	35.150216340612	X	12217243
q90TOF_reg_C23H4.8.2	C23H4.8.2	35.9890843480469	X	12217241
q90TOF_reg_C23H5.11a.1	C23H5.11a.1	35.5999288118621	IV	2091929
q90TOF_reg_C23H5.1.1	C23H5.1.1	36.1045652836749	IV	2130965
q90TOF_reg_C23H5.15.1	C23H5.15.1	35.835679287483	IV	2100151
q90TOF_reg_C23H5.2.1	C23H5.2.1	36.5684797291598	IV	2122789
q90TOF_reg_C23H5.3.1	C23H5.3.1	34.4434432452909	IV	2114291
q90TOF_reg_C23H5.3.2	C23H5.3.2	34.1068182980473	IV	2114626
q90TOF_reg_C23H5.8a.2	C23H5.8a.2	33.528487355929	IV	2111890
q90TOF_reg_C23H5.8b.1	C23H5.8b.1	33.2046186582272	IV	2111891
q90TOF_reg_C23H5.8b.2	C23H5.8b.2	34.1129439943074	IV	2111890
q90TOF_reg_C23H5.8c.1	C23H5.8c.1	32.0683561589235	IV	2111891
q90TOF_reg_C23H5.8d.1	C23H5.8d.1	34.0827031110705	IV	2111890
q90TOF_reg_C24A11.1.1	C24A11.1.1	36.210600203092	I	5401757
q90TOF_reg_C24A1.1.1	C24A1.1.1	35.6129305304036	III	725022
q90TOF_reg_C24A1.1.2	C24A1.1.2	35.832140897044	III	725022
q90TOF_reg_C24A11.8a.1	C24A11.8a.1	35.8007918606854	I	5402884
q90TOF_reg_C24A11.8a.2	C24A11.8a.2	36.5258652004046	I	5402884
q90TOF_reg_C24A11.8b.1	C24A11.8b.1	35.3225810583609	I	5402889
q90TOF_reg_C24A11.8b.2	C24A11.8b.2	35.9640245556251	I	5402884
